334646.930	4263468.3336	1059.02	1059.18
334646.930	4263468.3336	1066.64	1066.80
334647.235	4263468.3336	1074.26	1074.42
334647.235	4263468.3336	1081.88	1082.04
334647.235	4263468.3336	1089.50	1089.66
334647.540	4263468.3336	1097.12	1097.28
334647.540	4263468.3336	1104.73	1104.90
334647.540	4263468.3336	1112.35	1112.52
334647.540	4263468.0288	1119.97	1120.14
334647.845	4263468.0288	1127.59	1127.76
334647.845	4263468.0288	1135.21	1135.38
334647.845	4263468.0288	1142.83	1143.00
334648.150	4263468.0288	1150.45	1150.62
334648.150	4263468.0288	1158.07	1158.24
334648.150	4263468.0288	1165.69	1165.86
334648.150	4263468.0288	1173.31	1173.48
334648.454	4263468.0288	1180.93	1181.10
334648.454	4263468.0288	1188.55	1188.72
334648.454	4263468.0288	1196.17	1196.34
334648.759	4263468.0288	1203.79	1203.96
334648.759	4263468.0288	1211.40	1211.58
334649.064	4263468.0288	1219.02	1219.20
334649.064	4263468.0288	1226.64	1226.82
334649.064	4263468.0288	1234.26	1234.44
334649.369	4263468.0288	1241.88	1242.06
334649.369	4263468.0288	1249.50	1249.68
334649.369	4263467.7240	1257.12	1257.30
334649.369	4263467.7240	1264.74	1264.92
334649.674	4263467.7240	1272.36	1272.54
334649.674	4263467.7240	1279.98	1280.16
334649.674	4263467.7240	1287.60	1287.78
334649.674	4263467.7240	1295.22	1295.40
334649.674	4263467.7240	1302.84	1303.02
334649.978	4263467.7240	1310.46	1310.64
334649.978	4263467.7240	1318.08	1318.26
334649.978	4263467.7240	1325.70	1325.88
334649.978	4263467.7240	1333.32	1333.50
334650.283	4263467.7240	1340.94	1341.12
334650.283	4263467.7240	1348.56	1348.74
334650.283	4263467.7240	1356.17	1356.36
334650.588	4263467.7240	1363.79	1363.98
334650.588	4263467.7240	1371.41	1371.60
334650.588	4263467.7240	1379.03	1379.22
334650.893	4263467.7240	1386.65	1386.84
334650.893	4263467.7240	1394.27	1394.46
334651.198	4263467.7240	1401.89	1402.08
334651.198	4263467.7240	1409.51	1409.70
334651.198	4263467.7240	1417.13	1417.32
334651.502	4263467.7240	1424.74	1424.94
334651.502	4263467.4192	1432.36	1432.56
334651.807	4263467.4192	1439.98	1440.18
334652.112	4263467.4192	1447.60	1447.80
334652.417	4263467.1144	1455.21	1455.42
334652.722	4263466.8096	1462.82	1463.04
334652.722	4263466.8096	1470.43	1470.66
334653.026	4263466.5048	1478.05	1478.28
334653.331	4263466.2000	1485.66	1485.90
334653.636	4263466.2000	1493.27	1493.52
334653.941	4263465.8952	1500.88	1501.14
334653.941	4263465.5904	1508.50	1508.76
334653.941	4263465.2856	1516.12	1516.38
334654.246	4263465.2856	1523.73	1524.00
334654.246	4263464.9808	1531.35	1531.62
334654.246	4263464.9808	1538.97	1539.24
334654.246	4263464.6760	1546.59	1546.86
334654.246	4263464.6760	1554.21	1554.48
334654.246	4263464.6760	1561.83	1562.10
334654.246	4263464.6760	1569.45	1569.72
334654.550	4263464.3712	1577.07	1577.34
334654.550	4263464.3712	1584.69	1584.96
334654.855	4263464.0664	1592.30	1592.58
334654.855	4263464.0664	1599.92	1600.20
334655.160	4263463.7616	1607.53	1607.82
334655.160	4263463.7616	1615.15	1615.44
334655.465	4263463.4568	1622.76	1623.06
334655.465	4263463.1520	1630.38	1630.68
334655.465	4263463.1520	1638.00	1638.30
334655.465	4263462.8472	1645.62	1645.92
334655.160	4263462.8472	1653.24	1653.54
334655.160	4263462.8472	1660.86	1661.16
334654.855	4263462.5424	1668.48	1668.78
334654.855	4263462.5424	1676.10	1676.40
334655.160	4263462.5424	1683.72	1684.02
334655.160	4263462.2376	1691.33	1691.64
334655.770	4263461.9328	1698.93	1699.26
334656.379	4263461.6280	1706.51	1706.88
334656.989	4263461.0184	1714.07	1714.50
334657.903	4263460.4088	1721.61	1722.12
334659.122	4263459.4944	1729.11	1729.74
334660.342	4263458.5800	1736.56	1737.36
334661.561	4263457.3608	1743.99	1744.98
334662.780	4263456.1416	1751.42	1752.60
334663.999	4263455.2272	1758.84	1760.22
334665.523	4263454.0080	1766.25	1767.84
334666.742	4263452.7888	1773.65	1775.46
334668.266	4263451.5696	1781.02	1783.08
334669.790	4263450.3504	1788.36	1790.70
334671.619	4263448.8264	1795.64	1798.32
334673.753	4263447.6072	1802.87	1805.94
334675.886	4263446.0832	1810.01	1813.56
334678.325	4263444.5592	1817.08	1821.18
334680.763	4263443.0352	1824.13	1828.80
334683.202	4263441.5112	1831.13	1836.42
334685.945	4263440.2920	1838.11	1844.04
334688.993	4263438.7680	1845.04	1851.66
334692.041	4263437.5488	1851.94	1859.28
334695.089	4263436.3296	1858.80	1866.90
334698.137	4263434.8056	1865.64	1874.52
334701.185	4263433.5864	1872.45	1882.14
334704.538	4263432.3672	1879.23	1889.76
334707.586	4263430.8432	1885.95	1897.38
334711.243	4263429.6240	1892.63	1905.00
334714.596	4263428.1000	1899.23	1912.62
334718.254	4263426.5760	1905.76	1920.24
334721.911	4263425.0520	1912.18	1927.86
334725.874	4263423.2232	1918.51	1935.48
