,DEPT,RHOB,VP,VS,T(C)
69,1838.665605257663,2.566186,5.575923571796145,2.7199398900423253,159.51361111111112
70,1838.8154713297256,2.564118,5.595896929747259,2.747433520311448,159.5090555555556
71,1838.9653226481382,2.565827,5.628221616765749,2.7958967829758503,159.52811111111112
72,1839.115159170335,2.567475,5.667086554149217,2.845646105442018,159.53566666666666
73,1839.2649808537533,2.571942,5.7038799295847795,2.880588819572883,159.53927777777778
74,1839.4147876558359,2.576792,5.734222187940637,2.8999875361428074,159.55333333333334
75,1839.5645794122793,2.581584,5.757986608902929,2.911544637475439,159.56127777777778
76,1839.7143559578476,2.584213,5.771618859559926,2.9154881481771984,159.56916666666666
77,1839.8641172485904,2.587713,5.775140143779769,2.914517990550766,159.57533333333333
78,1840.0138632405626,2.589284,5.774994614362798,2.9162580429114744,159.5855
